date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-15 21:37:58,ruthnorris__,,1,0,0,"Ni el Covid19 ataja las subidas de fotos de sus culos ",,,,1239304859670757377,https://twitter.com/ruthnorris__/status/1239304859670757377
2020-03-15 20:55:37,rnpy920am,,0,3,4,"#Nacionales Ministros del Poder Ejecutivo, legisladores y varias autoridades donarán sus salarios al @msaludpy para mitigar el #COVID19 en el país. Leé más http://bit.ly/2TVG30J",,@msaludpy,#Nacionales #COVID19,1239294201512300544,https://twitter.com/rnpy920am/status/1239294201512300544
2020-03-15 20:35:18,Kerana7,,0,5,5,"No se relajen chicos. Nuestro calor no mata al covid-19 ",,,,1239289089012240387,https://twitter.com/Kerana7/status/1239289089012240387
2020-03-15 20:12:23,lechucapurro,,0,5,4,"Yo me voy a morir primero de una crisis de alergia que del #COVID19 no puede ser que no se les sancione a la gente que quema basura, pasto, lo que sea! Estoy encerrada en mi casa e igual me asfixia la humareda! Pueden pio hacer algo? @mambiente_py @AsuncionMuni @oscarodriguezpy",,@mambiente_py @AsuncionMuni @oscarodriguezpy,#COVID19,1239283322989273091,https://twitter.com/lechucapurro/status/1239283322989273091
2020-03-15 20:04:39,canusapy,,1,0,1,"La recesión económica del 2019 a nivel nacional, el descenso de la actividad económica a consecuencia las medidas que asumió China para afrontar el covid-19, la economía mundial debilitada, los sectores de lujo afectados, transporte, turismo, cadena de suministro",,,,1239281374202380288,https://twitter.com/canusapy/status/1239281374202380288
2020-03-15 20:00:06,canusapy,,1,0,4,"Más de 156.445 casos confirmados en 141 países que ha ocasionado más de 5.833 muertes por causa del covid-19 En nuestra región, el covid-19 llega en medio de un brote histórico de dengue; mientras las autoridades sanitarias están con sus ojos puestos en el nuevo coronavirus(Hilo)",,,,1239280230960898050,https://twitter.com/canusapy/status/1239280230960898050
2020-03-15 18:44:32,SusanParadeda,,0,6,16,"Autoridades y parlamentarios proponen donar salarios para reforzar combate al COVID-19 ",,,,1239261215467110402,https://twitter.com/SusanParadeda/status/1239261215467110402
2020-03-15 18:14:09,xtianpaiva,jairbolsonaro,0,0,1,"#BolsonaroDay repartiendo #COVID19, este tipo de irresponsabilidad amerita un cierre de fronteras hoy. @msaludpy #CoronavirusPy",,@msaludpy,#BolsonaroDay #COVID19 #CoronavirusPy,1239253569594933255,https://twitter.com/xtianpaiva/status/1239253569594933255
2020-03-15 18:04:35,radiocanal100,RadioLatina971,0,0,1,"También nos unimos. #QuedateEnCasa y así prevenimos el #Covid19 ",,,#QuedateEnCasa #Covid19,1239251162605510657,https://twitter.com/radiocanal100/status/1239251162605510657
2020-03-15 17:15:34,diemannschaftpy,,0,3,8,"Mantener la Calma y Lavarse bien las Manos! Higiene total. Prevenir mejor que curar. Evitar aglomeraciones. #covid_19 ",,,#covid_19,1239238825957867526,https://twitter.com/diemannschaftpy/status/1239238825957867526
2020-03-15 17:13:20,riarriola,,0,0,0,"¿Cuáles son los síntomas de la COVID-19? ¿Debo llevar mascarilla para protegerme? ¿Cómo se propaga? ¿Puede transmitirse a través del aire el virus? Jajetavy’o con estas respuestas de la Organización Mundial de la Salud. @WHO #OMS #Coronavirus",,@WHO,#OMS #Coronavirus,1239238263237423106,https://twitter.com/riarriola/status/1239238263237423106
2020-03-15 17:00:34,diemannschaftpy,,0,0,0,"Mantener la Calma y Lavarse bien las Manos! Higiene total. Prevenir mejor que curar. Evitar aglomeraciones. . #covid_19 en Die Mannschaft Bar Paraguay https://www.instagram.com/p/B9wwtujjeY3/?igshid=ndv53s2vpvud",,,#covid_19,1239235050413142024,https://twitter.com/diemannschaftpy/status/1239235050413142024
2020-03-15 16:47:07,arielgzg,,0,1,3,"El COVID19 exige que estemos en #Cuarentena para mitigar su impacto. Todo lo que nos pasa está teniendo un efecto en nuestra #SaludMental; y #TrabajadoresDeSalud de primera línea también necesitan de contención. Recurramos también a la Psicología. http://www.ecisweb.com/documentos",,,#Cuarentena #SaludMental #TrabajadoresDeSalud,1239231667065311232,https://twitter.com/arielgzg/status/1239231667065311232
2020-03-15 16:44:28,sisvok,,0,0,0,"El arquero escupe por los guantes, después el defensa va y cobra el saque lateral. Suspendan su puto fútbol @afa. #COVID19 ",,@afa,#COVID19,1239230998660997129,https://twitter.com/sisvok/status/1239230998660997129
