date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-22 13:46:11,CAYAURIMARTV,,0,0,0,"#22Mar | Presidente Maduro se solidariza con Europa y EE.UU a causa del Covid-19 #QuédateEnCasa http://radiocayaurima.org.ve/presidente-maduro-se-solidariza-con-europa-y-ee-uu-a-causa-del-covid-19/",,,#22Mar #Qu,1241722847900381185,https://twitter.com/CAYAURIMARTV/status/1241722847900381185
2020-03-22 13:35:45,CAYAURIMARTV,,0,0,0,"#22Mar | Jorge Rodríguez confirma un total de 70 casos de COVID-19 en Venezuela #QuédateEnCasa http://radiocayaurima.org.ve/jorge-rodriguez-confirma-un-total-de-70-casos-de-covid-19-en-venezuela/",,,#22Mar #Qu,1241720222417072128,https://twitter.com/CAYAURIMARTV/status/1241720222417072128
2020-03-22 11:57:01,correodelsurcom,,2,2,11,"Las cifras no dejan de aumentar en Italia, que encabeza el triste ranking de fallecidos en el mundo por el Covid-19, con 4.825, 793 más en solo 24 horas, cuando se cumple un mes de la detección del brote en el norte del país. https://correodelsur.com/mundo/20200322_china-italia-y-espana-llevan-cifras-mas-altas-del-covid-19.html vía @correodelsurcom",,@correodelsurcom,,1241695375569887232,https://twitter.com/correodelsurcom/status/1241695375569887232
2020-03-22 04:41:03,Moon_Chris00,Covid19_Time,0,0,2,"La oigo y solo pienso España un país mucho más preparado que el mio y estan asi.... Que pasara con nosotros",,,,1241585659867017217,https://twitter.com/Moon_Chris00/status/1241585659867017217
2020-03-22 03:33:13,covid19mx2,covid19mx2,2,2,25,"Como dice @ChumelTorres ciertamente ""esta administración es una pinche tragedia""",,@ChumelTorres,,1241568587803959298,https://twitter.com/covid19mx2/status/1241568587803959298
2020-03-22 03:31:22,covid19mx2,covid19mx2,1,2,8,"Pobres pequeños...ellos también :(",,,,1241568124178219008,https://twitter.com/covid19mx2/status/1241568124178219008
2020-03-22 03:28:57,covid19mx2,covid19mx2,2,1,10,"o lo habrá contagiado aquí?",,,,1241567513432993793,https://twitter.com/covid19mx2/status/1241567513432993793
2020-03-22 03:27:18,covid19mx2,covid19mx2,1,4,22,"apenas ayer el C Secretario estuvo con @lopezobrador_",,@lopezobrador_,,1241567100331843584,https://twitter.com/covid19mx2/status/1241567100331843584
2020-03-22 03:19:24,yeli_requena,,0,4,1,"#LiberenADarvinson Informar no es un delito. El periodista Darvinson Rojas permanece detenido por ofrecer datos sobre el avance del Covid-19 en Venezuela.",,,#LiberenADarvinson,1241565110772039681,https://twitter.com/yeli_requena/status/1241565110772039681
2020-03-22 03:18:34,Alexisgerardino,,0,1,0,"Aqui en Venezuela el covid 19; muto a covid sin gasolina,covidsin gas,covid sin luz,covid son real, covid sin ley,covid sin agua,covid sin seguridad,etc",,,,1241564900826189829,https://twitter.com/Alexisgerardino/status/1241564900826189829
2020-03-22 03:15:23,covid19mx2,,1,0,1,"Vamos a contar los casos positivos en @SRE_mx!",,@SRE_mx,,1241564099441561602,https://twitter.com/covid19mx2/status/1241564099441561602
2020-03-22 03:12:00,covid19mx2,covid19mx2,2,7,41,"el viernes te reuniste con gente de la organización que vinieron de Japón, en la que se sabe estuvo @m_ebrard así que cuéntenle cuántos voy a contagiar",,@m_ebrard,,1241563247716831233,https://twitter.com/covid19mx2/status/1241563247716831233
2020-03-22 03:10:58,covid19mx2,LopezCasarinJ,1,8,40,"Siii siii muy preocupados todos claro que deberian estarlo porque están cerca de un mentiroso! El jueves de la semana pasada tuviste reunión en SRE para cancelar tu evento STS forum (que no querías cancelar)",,,,1241562988068376576,https://twitter.com/covid19mx2/status/1241562988068376576
2020-03-22 02:33:24,elpachicoruiz,,0,24,7,"21Mar Feliz Noche y Dulce Sueños Tuiteros Hasta Mañana y Ya Sabes Quedarse en Casa y Tomar las Previsiones Contra el COVID19#CuarentenaEnFamilia @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @Yensix2537 @LoraineMachica @danielojeda350",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @Yensix2537 @LoraineMachica @danielojeda350,,1241553534010765312,https://twitter.com/elpachicoruiz/status/1241553534010765312
2020-03-22 00:44:38,elpachicoruiz,,0,56,15,"21Mar Feliz Noche Para Todos Los Amigos Tuiteros De La Patria a Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #CuarentenaEnFamilia @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @Yensix2537 @LoraineMachica @danielojeda350",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @Yensix2537 @LoraineMachica @danielojeda350,#CuarentenaEnFamilia,1241526164180684800,https://twitter.com/elpachicoruiz/status/1241526164180684800
2020-03-22 00:40:01,RobinsonSucre,,0,2,2,"La #Prevención es la clave en la lucha contra el #Covid_19. #YoMeQuedoEnCasa #JuntosEnLaPrevencion #LaPrevencionEsLaClave #LaSolidaridadVenceAlCoronavirus @NicolasMaduro @psuvaristobulo @EdwinRojasM @MPPEDUCACION @Sociabolivarian @MisinRobinsonP2 @phrankmata",,@NicolasMaduro @psuvaristobulo @EdwinRojasM @MPPEDUCACION @Sociabolivarian @MisinRobinsonP2 @phrankmata,#Prevenci #Covid_19 #YoMeQuedoEnCasa #JuntosEnLaPrevencion #LaPrevencionEsLaClave #LaSolidaridadVenceAlCoronavirus,1241525003310563328,https://twitter.com/RobinsonSucre/status/1241525003310563328
2020-03-22 00:24:39,luannitapress,,0,2,0,"#deÚltimo El @MinSaludBolivia confirma un nuevo caso de #coronavirus en #SantaCruz es un joven que llegó de #EEUU. Con ello suman 20 casos positivos de #Covid_19 en #Bolivia. #AnibalCruz dijo que aún existen 46 casos sospechosos y 120 descartados.",,@MinSaludBolivia,#de #coronavirus #SantaCruz #EEUU #Covid_19 #Bolivia #AnibalCruz,1241521133339447296,https://twitter.com/luannitapress/status/1241521133339447296
2020-03-21 23:17:55,eliancavr,,0,0,2,"Definitivamente hace falta una verdadera bata blanca, no psiquiátrico digo psiquiatra, que nos dé un buen reporte de #Covid_19 en Venezuela.",,,#Covid_19,1241504339849551873,https://twitter.com/eliancavr/status/1241504339849551873
2020-03-21 23:13:21,elpachicoruiz,,0,109,9,"21Mar Feliz Noche Con Mucha Energía a Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #CuarentenaEnFamilia @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @mjtrezza1 @LoraineMachica @LeonciaUrbanej9",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @mjtrezza1 @LoraineMachica @LeonciaUrbanej9,#CuarentenaEnFamilia,1241503191084253184,https://twitter.com/elpachicoruiz/status/1241503191084253184
2020-03-21 22:54:22,elpachicoruiz,,0,81,8,"21Mar Feliz Noche Tropa de Tuiteros por su Esfuerzo por Vzla a Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #CuarentenaEnFamilia @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @mjtrezza1 @LoraineMachica @LeonciaUrbanej9",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @mjtrezza1 @LoraineMachica @LeonciaUrbanej9,#CuarentenaEnFamilia,1241498412907933698,https://twitter.com/elpachicoruiz/status/1241498412907933698
2020-03-21 22:53:57,andrestar10,,0,2,8,"Reporten desde su cuadra como se vive la cuarentena, En @Sincelejo @Venecia se acata el aislamiento preventivo, neutralizaremos el covid 19. ",,@sincelejo @venecia,,1241498309799395328,https://twitter.com/andrestar10/status/1241498309799395328
2020-03-21 22:19:20,PCivil_Cumana,,0,9,1," ¡𝐄𝐒 𝐂𝐎𝐍𝐓𝐈𝐆𝐎! Ante cualquier duda o consulta acerca del nuevo virus de infección respiratoria aguda COVID-19 ponemos a disposición del público en general atención telefónica 0800-VIGILAN (0800-8444526) y 0800-COVID19 (0800-2684319) Vía @Mippcivzla #CuarentenaEnFamilia",,@Mippcivzla,#CuarentenaEnFamilia,1241489595847540741,https://twitter.com/PCivil_Cumana/status/1241489595847540741
2020-03-21 22:03:17,elpachicoruiz,,0,90,24,"21Mar Buenas Tardes✩UNIDAD✩LUCHA✫BATALLA✵ Y ✫VICTORIA Ya Sabes Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #CuarentenaEnFamilia @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @mjtrezza1 @LoraineMachica @LeonciaUrbanej9",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @SimnGuzmn7 @mjtrezza1 @LoraineMachica @LeonciaUrbanej9,#CuarentenaEnFamilia,1241485559933079553,https://twitter.com/elpachicoruiz/status/1241485559933079553
2020-03-21 21:57:48,PCivil_Cumana,,0,3,1," 𝑺𝒂𝒃𝒊́𝒂𝒔 𝒒𝒖𝒆 El coronavirus (Covid-19) puede causar enfermedades que van desde formas leves de resfriado común hasta formas más graves como neumonías o síndrome respiratorio agudo severo. Vía @Mippcivzla #CuarentenaEnFamilia",,@Mippcivzla,#CuarentenaEnFamilia,1241484180472696833,https://twitter.com/PCivil_Cumana/status/1241484180472696833
2020-03-21 21:44:59,elpachicoruiz,,0,26,6,"21Mar Buenas Tardes Apreciados TUITEROSACTIVOS Ya Sabes Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #CuarentenaEnFamilia @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @Leovimildo @SimnGuzmn7 @mjtrezza1 @LoraineMachica",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @JoseS01104226 @Leovimildo @SimnGuzmn7 @mjtrezza1 @LoraineMachica,#CuarentenaEnFamilia,1241480953790423045,https://twitter.com/elpachicoruiz/status/1241480953790423045
2020-03-21 21:41:39,yeli_requena,,0,0,0,"El vigente campeón de la Fórmula 1, Lewis Hamilton, dijo que ha estado en aislamiento voluntario durante más de una semana luego de que estuvo en contacto con personas que dieron positivo por Covid-19.",,,,1241480112740188166,https://twitter.com/yeli_requena/status/1241480112740188166
2020-03-21 21:34:18,yeli_requena,lsanz19,0,1,0,"El ex presidente del Real Madrid, Lorenzo Sanz, ha fallecido este sábado a sus 76 años a causa del Covid-19 ",,,,1241478262833938436,https://twitter.com/yeli_requena/status/1241478262833938436
